Sample ID	iCluster
TCGA-A7-A6VY	27
TCGA-A8-A06N	17
TCGA-A8-A06O	25
TCGA-A8-A06P	19
TCGA-A8-A06Q	17
TCGA-A8-A06R	17
TCGA-A8-A06T	19
TCGA-A8-A06U	2
TCGA-A8-A06Y	7
TCGA-A8-A06Z	13
TCGA-A8-A075	19
TCGA-A8-A076	2
TCGA-A8-A079	25
TCGA-A8-A07B	2
TCGA-A8-A07E	19
TCGA-A8-A07F	19
TCGA-A8-A07G	19
TCGA-A8-A07I	2
TCGA-A8-A07J	19
TCGA-A8-A07L	17
TCGA-A8-A07O	17
TCGA-A8-A07P	2
TCGA-A8-A07R	19
TCGA-A8-A07S	19
TCGA-A8-A07U	20
TCGA-A8-A07W	17
TCGA-A8-A07Z	19
TCGA-A8-A081	17
TCGA-A8-A082	17
TCGA-A8-A083	19
TCGA-A8-A085	19
TCGA-A8-A086	17
TCGA-A8-A08A	19
TCGA-A8-A08B	2
TCGA-A8-A08G	17
TCGA-A8-A08H	20
TCGA-A8-A08I	19
TCGA-A8-A08J	2
TCGA-A8-A08L	19
TCGA-A8-A08O	19
TCGA-A8-A08R	10
TCGA-A8-A08T	17
TCGA-A8-A08X	2
TCGA-A8-A08Z	19
TCGA-A8-A090	19
TCGA-A8-A091	17
TCGA-A8-A092	13
TCGA-A8-A093	25
TCGA-A8-A094	19
TCGA-A8-A095	19
TCGA-A8-A096	19
TCGA-A8-A097	17
TCGA-A8-A099	19
TCGA-A8-A09A	17
TCGA-A8-A09B	19
TCGA-A8-A09C	25
TCGA-A8-A09D	19
TCGA-A8-A09G	19
TCGA-A8-A09I	2
TCGA-A8-A09M	19
TCGA-A8-A09N	19
TCGA-A8-A09Q	19
TCGA-A8-A09R	2
TCGA-A8-A09T	13
TCGA-A8-A09X	19
TCGA-A8-A09Z	19
TCGA-A8-A0A1	19
TCGA-A8-A0A2	19
TCGA-A8-A0A4	19
TCGA-A8-A0A6	19
TCGA-A8-A0A7	19
TCGA-A8-A0A9	25
TCGA-A8-A0AB	19
TCGA-A8-A0AD	19
TCGA-AC-A23C	19
TCGA-AC-A23E	19
TCGA-AC-A23G	19
TCGA-AC-A23H	1
TCGA-AC-A2B8	19
TCGA-AC-A2BK	8
TCGA-AC-A2BM	17
TCGA-AC-A2FB	2
TCGA-AC-A2FE	19
TCGA-AC-A2FF	20
TCGA-AC-A2FG	19
TCGA-AC-A2FK	20
TCGA-AC-A2FM	19
TCGA-AC-A2FO	19
TCGA-AC-A2QH	23
TCGA-AC-A2QI	19
TCGA-AC-A2QJ	3
TCGA-AC-A3BB	19
TCGA-AC-A3EH	19
TCGA-AC-A3HN	19
TCGA-AC-A3OD	19
TCGA-AC-A3QP	19
TCGA-AC-A3QQ	2
TCGA-AC-A3TM	19
TCGA-AC-A3TN	19
TCGA-AC-A3W5	2
TCGA-AC-A3W6	19
TCGA-AC-A3W7	19
TCGA-AC-A3YI	19
TCGA-AC-A3YJ	19
TCGA-AC-A4ZE	25
TCGA-AC-A5EH	19
TCGA-AC-A5XS	19
TCGA-AC-A5XU	19
TCGA-AC-A62V	14
TCGA-AC-A62X	8
TCGA-AC-A62Y	19
TCGA-AC-A6IV	20
TCGA-AC-A6IW	20
TCGA-AC-A6IX	19
TCGA-AC-A6NO	19
TCGA-AC-A7VB	17
TCGA-AC-A7VC	3
TCGA-AC-A8OP	19
TCGA-AC-A8OQ	20
TCGA-AC-A8OR	19
TCGA-AC-A8OS	19
TCGA-AN-A03X	19
TCGA-AN-A03Y	25
TCGA-AN-A041	19
TCGA-AN-A046	19
TCGA-AN-A049	2
TCGA-AN-A04A	19
TCGA-AN-A04C	2
TCGA-AN-A04D	13
TCGA-AN-A0AJ	25
TCGA-AN-A0AK	19
TCGA-AN-A0AL	7
TCGA-AN-A0AM	19
TCGA-AN-A0AR	13
TCGA-AN-A0AS	13
TCGA-AN-A0AT	13
TCGA-AN-A0FD	19
TCGA-AN-A0FF	19
TCGA-AN-A0FJ	10
TCGA-AN-A0FK	19
TCGA-AN-A0FL	8
TCGA-AN-A0FN	19
TCGA-AN-A0FS	19
TCGA-AN-A0FT	2
TCGA-AN-A0FV	2
TCGA-AN-A0FW	19
TCGA-AN-A0FX	19
TCGA-AN-A0FY	13
TCGA-AN-A0FZ	17
TCGA-AN-A0XL	19
TCGA-AN-A0XN	17
TCGA-AN-A0XO	19
TCGA-AN-A0XP	19
TCGA-AN-A0XR	19
TCGA-AN-A0XS	19
TCGA-AN-A0XT	19
TCGA-AN-A0XU	13
TCGA-AN-A0XV	19
TCGA-AN-A0XW	19
TCGA-AO-A03L	19
TCGA-AO-A03M	19
TCGA-AO-A03N	19
TCGA-AO-A03O	25
TCGA-AO-A03R	17
TCGA-AO-A03T	19
TCGA-AO-A03U	20
TCGA-AO-A03V	19
TCGA-AO-A0J2	13
TCGA-AO-A0J3	17
TCGA-AO-A0J4	13
TCGA-AO-A0J5	19
TCGA-AO-A0J6	10
TCGA-AO-A0J7	19
TCGA-AO-A0J8	19
TCGA-AO-A0J9	19
TCGA-AO-A0JA	19
TCGA-AO-A0JB	19
TCGA-AO-A0JC	20
TCGA-AO-A0JD	25
TCGA-AO-A0JE	19
TCGA-AO-A0JF	19
TCGA-AO-A0JG	19
TCGA-AO-A0JI	17
TCGA-AO-A0JJ	19
TCGA-AO-A0JL	2
TCGA-AO-A0JM	2
TCGA-AO-A124	13
TCGA-AO-A125	19
TCGA-AO-A126	19
TCGA-AO-A128	20
TCGA-AO-A129	13
TCGA-AO-A12A	19
TCGA-AO-A12B	19
TCGA-AO-A12D	2
TCGA-AO-A12E	19
TCGA-AO-A12F	25
TCGA-AO-A12G	19
TCGA-AO-A12H	19
TCGA-AO-A1KO	19
TCGA-AO-A1KP	17
TCGA-AO-A1KQ	19
TCGA-AO-A1KR	13
TCGA-AO-A1KS	19
TCGA-AO-A1KT	17
TCGA-AQ-A04H	2
TCGA-AQ-A04J	20
TCGA-AQ-A04L	13
TCGA-AQ-A0Y5	2
TCGA-AQ-A1H2	7
TCGA-AQ-A1H3	19
TCGA-AQ-A54N	8
TCGA-AQ-A54O	19
TCGA-AQ-A7U7	19
TCGA-AR-A0TP	13
TCGA-AR-A0TQ	2
TCGA-AR-A0TR	19
TCGA-AR-A0TS	20
TCGA-AR-A0TT	19
TCGA-AR-A0TV	19
TCGA-AR-A0TX	2
TCGA-AR-A0TY	7
TCGA-AR-A0TZ	19
TCGA-AR-A0U2	19
TCGA-AR-A0U3	17
TCGA-AR-A0U4	19
TCGA-AR-A1AH	10
TCGA-AR-A1AI	10
TCGA-AR-A1AJ	20
TCGA-AR-A1AK	25
TCGA-AR-A1AL	19
TCGA-AR-A1AM	19
TCGA-AR-A1AN	19
TCGA-AR-A1AO	20
TCGA-AR-A1AP	19
TCGA-AR-A1AQ	20
TCGA-AR-A1AR	17
TCGA-AR-A1AS	19
TCGA-AR-A1AU	19
TCGA-AR-A1AV	19
TCGA-AR-A1AW	19
TCGA-AR-A1AX	19
TCGA-AR-A1AY	19
TCGA-AR-A24H	19
TCGA-AR-A24K	19
TCGA-AR-A24L	19
TCGA-AR-A24M	19
TCGA-AR-A24N	19
TCGA-AR-A24O	19
TCGA-AR-A24P	19
TCGA-AR-A24Q	13
TCGA-AR-A24R	19
TCGA-AR-A24S	13
TCGA-AR-A24T	19
TCGA-AR-A24U	2
TCGA-AR-A24V	19
TCGA-AR-A24W	19
TCGA-AR-A24X	19
TCGA-AR-A24Z	7
TCGA-AR-A250	2
TCGA-AR-A251	10
TCGA-AR-A252	19
TCGA-AR-A254	2
TCGA-AR-A255	19
TCGA-AR-A256	19
TCGA-AR-A2LE	19
TCGA-AR-A2LH	20
TCGA-AR-A2LJ	2
TCGA-AR-A2LK	25
TCGA-AR-A2LM	19
TCGA-AR-A2LN	19
TCGA-AR-A2LO	19
TCGA-AR-A2LQ	19
TCGA-AR-A5QN	17
TCGA-AR-A5QP	19
TCGA-AR-A5QQ	27
TCGA-B6-A0I1	13
TCGA-B6-A0I2	13
TCGA-B6-A0I5	19
TCGA-B6-A0I9	2
TCGA-B6-A0IA	17
TCGA-B6-A0IB	19
TCGA-B6-A0IC	19
TCGA-B6-A0IE	19
TCGA-B6-A0IG	2
TCGA-B6-A0IH	19
TCGA-B6-A0IJ	13
TCGA-B6-A0IK	19
TCGA-B6-A0IM	17
TCGA-B6-A0IN	19
TCGA-B6-A0IO	7
TCGA-B6-A0IP	19
TCGA-B6-A0IQ	13
TCGA-B6-A0RE	13
TCGA-B6-A0RG	19
TCGA-B6-A0RH	2
TCGA-B6-A0RI	19
TCGA-B6-A0RL	17
TCGA-B6-A0RM	17
TCGA-B6-A0RN	19
TCGA-B6-A0RO	19
TCGA-B6-A0RP	19
TCGA-B6-A0RQ	19
TCGA-B6-A0RS	13
TCGA-B6-A0RT	20
TCGA-B6-A0RU	19
TCGA-B6-A0RV	17
TCGA-B6-A0WS	17
TCGA-B6-A0WT	17
TCGA-B6-A0WV	19
TCGA-B6-A0WW	25
TCGA-B6-A0WX	19
TCGA-B6-A0WY	19
TCGA-B6-A0WZ	19
TCGA-B6-A0X0	19
TCGA-B6-A0X4	19
TCGA-B6-A0X5	17
TCGA-B6-A0X7	19
TCGA-B6-A1KC	17
TCGA-B6-A1KF	2
TCGA-B6-A1KI	19
TCGA-B6-A1KN	2
TCGA-B6-A2IU	19
TCGA-B6-A3ZX	20
TCGA-B6-A400	20
TCGA-B6-A401	19
TCGA-B6-A402	13
TCGA-B6-A408	17
TCGA-B6-A409	13
TCGA-B6-A40B	19
TCGA-B6-A40C	19
TCGA-BH-A0AU	19
TCGA-BH-A0AV	13
TCGA-BH-A0AW	2
TCGA-BH-A0AY	19
TCGA-BH-A0AZ	19
TCGA-BH-A0B0	19
TCGA-BH-A0B2	19
TCGA-BH-A0B3	20
TCGA-BH-A0B4	19
TCGA-BH-A0B5	19
TCGA-BH-A0B7	2
TCGA-BH-A0B9	20
TCGA-BH-A0BA	19
TCGA-BH-A0BC	19
TCGA-BH-A0BD	25
TCGA-BH-A0BF	19
TCGA-BH-A0BG	13
TCGA-BH-A0BJ	19
TCGA-BH-A0BL	20
TCGA-BH-A0BM	19
TCGA-BH-A0BO	19
TCGA-BH-A0BP	19
TCGA-BH-A0BQ	19
TCGA-BH-A0BR	19
TCGA-BH-A0BS	19
TCGA-BH-A0BT	17
TCGA-BH-A0BV	25
TCGA-BH-A0BW	10
TCGA-BH-A0BZ	19
TCGA-BH-A0C0	19
TCGA-BH-A0C1	19
TCGA-BH-A0C3	25
TCGA-BH-A0C7	19
TCGA-BH-A0DD	2
TCGA-BH-A0DE	19
TCGA-BH-A0DG	19
TCGA-BH-A0DH	19
TCGA-BH-A0DI	17
TCGA-BH-A0DK	19
TCGA-BH-A0DL	10
TCGA-BH-A0DO	19
TCGA-BH-A0DP	19
TCGA-BH-A0DQ	19
TCGA-BH-A0DS	19
TCGA-BH-A0DT	19
TCGA-BH-A0DV	19
TCGA-BH-A0DX	19
TCGA-BH-A0DZ	19
TCGA-BH-A0E0	8
TCGA-BH-A0E1	19
TCGA-BH-A0E2	17
TCGA-BH-A0E6	17
TCGA-BH-A0E7	19
TCGA-BH-A0E9	19
TCGA-BH-A0EA	19
TCGA-BH-A0EE	2
TCGA-BH-A0EI	17
TCGA-BH-A0GY	17
TCGA-BH-A0GZ	19
TCGA-BH-A0H0	19
TCGA-BH-A0H3	19
TCGA-BH-A0H5	20
TCGA-BH-A0H6	17
TCGA-BH-A0H7	17
TCGA-BH-A0H9	19
TCGA-BH-A0HA	19
TCGA-BH-A0HB	19
TCGA-BH-A0HI	19
TCGA-BH-A0HK	19
TCGA-BH-A0HO	19
TCGA-BH-A0HP	19
TCGA-BH-A0HQ	19
TCGA-BH-A0HU	13
TCGA-BH-A0HW	17
TCGA-BH-A0HX	25
TCGA-BH-A0HY	2
TCGA-BH-A0RX	20
TCGA-BH-A0W3	19
TCGA-BH-A0W4	19
TCGA-BH-A0W5	19
TCGA-BH-A0W7	19
TCGA-BH-A0WA	13
TCGA-BH-A18F	19
TCGA-BH-A18G	19
TCGA-BH-A18H	19
TCGA-BH-A18I	25
TCGA-BH-A18J	19
TCGA-BH-A18K	13
TCGA-BH-A18L	25
TCGA-BH-A18M	19
TCGA-BH-A18N	13
TCGA-BH-A18P	19
TCGA-BH-A18Q	19
TCGA-BH-A18R	2
TCGA-BH-A18S	19
TCGA-BH-A18T	13
TCGA-BH-A18U	2
TCGA-BH-A18V	7
TCGA-BH-A1EN	17
TCGA-BH-A1EO	17
TCGA-BH-A1ES	17
TCGA-BH-A1ET	19
TCGA-BH-A1EU	19
TCGA-BH-A1EV	2
TCGA-BH-A1EW	19
TCGA-BH-A1EX	19
TCGA-BH-A1EY	19
TCGA-BH-A1F0	20
TCGA-BH-A1F2	2
TCGA-BH-A1F6	13
TCGA-BH-A1F8	17
TCGA-BH-A1FB	19
TCGA-BH-A1FC	17
TCGA-BH-A1FE	19
TCGA-BH-A1FG	17
TCGA-BH-A1FH	19
TCGA-BH-A1FJ	19
TCGA-BH-A1FL	19
TCGA-BH-A1FM	19
TCGA-BH-A1FN	13
TCGA-BH-A1FR	19
TCGA-BH-A1FU	2
TCGA-BH-A201	17
TCGA-BH-A202	2
TCGA-BH-A203	19
TCGA-BH-A204	17
TCGA-BH-A208	19
TCGA-BH-A209	14
TCGA-BH-A28O	20
TCGA-BH-A28Q	19
TCGA-BH-A2L8	19
TCGA-BH-A42T	19
TCGA-BH-A42U	20
TCGA-BH-A42V	19
TCGA-BH-A6R8	19
TCGA-BH-A6R9	3
TCGA-BH-A8FY	19
TCGA-BH-A8FZ	19
TCGA-BH-A8G0	20
TCGA-BH-AB28	19
TCGA-C8-A12K	20
TCGA-C8-A12L	2
TCGA-C8-A12M	19
TCGA-C8-A12N	19
TCGA-C8-A12O	17
TCGA-C8-A12P	2
TCGA-C8-A12Q	2
TCGA-C8-A12T	19
TCGA-C8-A12U	19
TCGA-C8-A12V	20
TCGA-C8-A12W	25
TCGA-C8-A12X	17
TCGA-C8-A12Y	25
TCGA-C8-A12Z	2
TCGA-C8-A130	19
TCGA-C8-A131	19
TCGA-C8-A132	2
TCGA-C8-A133	19
TCGA-C8-A134	14
TCGA-C8-A135	19
TCGA-C8-A137	2
TCGA-C8-A138	2
TCGA-C8-A1HE	19
TCGA-C8-A1HF	2
TCGA-C8-A1HG	17
TCGA-C8-A1HI	19
TCGA-C8-A1HJ	8
TCGA-C8-A1HK	17
TCGA-C8-A1HL	2
TCGA-C8-A1HM	25
TCGA-C8-A1HN	17
TCGA-C8-A1HO	17
TCGA-C8-A26V	19
TCGA-C8-A26W	25
TCGA-C8-A26X	14
TCGA-C8-A26Y	20
TCGA-C8-A26Z	19
TCGA-C8-A273	19
TCGA-C8-A274	19
TCGA-C8-A275	2
TCGA-C8-A278	2
TCGA-C8-A27A	17
TCGA-C8-A27B	13
TCGA-C8-A3M7	19
TCGA-C8-A3M8	19
TCGA-C8-A8HP	2
TCGA-C8-A8HQ	19
TCGA-C8-A8HR	20
TCGA-D8-A13Y	17
TCGA-D8-A13Z	13
TCGA-D8-A140	2
TCGA-D8-A141	19
TCGA-D8-A142	13
TCGA-D8-A143	10
TCGA-D8-A145	19
TCGA-D8-A147	20
TCGA-D8-A1J8	19
TCGA-D8-A1J9	2
TCGA-D8-A1JA	19
TCGA-D8-A1JB	19
TCGA-D8-A1JC	17
TCGA-D8-A1JD	19
TCGA-D8-A1JE	19
TCGA-D8-A1JF	19
TCGA-D8-A1JG	19
TCGA-D8-A1JH	19
TCGA-D8-A1JI	17
TCGA-D8-A1JJ	19
TCGA-D8-A1JK	10
TCGA-D8-A1JL	20
TCGA-D8-A1JN	19
TCGA-D8-A1JP	19
TCGA-D8-A1JS	19
TCGA-D8-A1JT	19
TCGA-D8-A1JU	19
TCGA-D8-A1X5	2
TCGA-D8-A1X6	17
TCGA-D8-A1X7	19
TCGA-D8-A1X8	19
TCGA-D8-A1X9	19
TCGA-D8-A1XA	19
TCGA-D8-A1XB	19
TCGA-D8-A1XC	19
TCGA-D8-A1XD	7
TCGA-D8-A1XF	17
TCGA-D8-A1XG	19
TCGA-D8-A1XJ	2
TCGA-D8-A1XK	8
TCGA-D8-A1XL	13
TCGA-D8-A1XM	19
TCGA-D8-A1XO	19
TCGA-D8-A1XQ	13
TCGA-D8-A1XR	19
TCGA-D8-A1XS	19
TCGA-D8-A1XT	2
TCGA-D8-A1XU	19
TCGA-D8-A1XV	19
TCGA-D8-A1XW	19
TCGA-D8-A1XY	19
TCGA-D8-A1XZ	19
TCGA-D8-A1Y0	19
TCGA-D8-A1Y1	19
TCGA-D8-A1Y2	19
TCGA-D8-A1Y3	17
TCGA-D8-A27E	19
TCGA-D8-A27F	10
TCGA-D8-A27G	19
TCGA-D8-A27H	13
TCGA-D8-A27I	19
TCGA-D8-A27K	19
TCGA-D8-A27L	19
TCGA-D8-A27M	20
TCGA-D8-A27N	2
TCGA-D8-A27P	19
TCGA-D8-A27R	17
TCGA-D8-A27T	19
TCGA-D8-A27V	19
TCGA-D8-A27W	19
TCGA-D8-A3Z5	19
TCGA-D8-A3Z6	19
TCGA-D8-A4Z1	19
TCGA-D8-A73U	20
TCGA-D8-A73W	19
TCGA-D8-A73X	19
TCGA-E2-A105	17
TCGA-E2-A107	19
TCGA-E2-A108	20
TCGA-E2-A109	17
TCGA-E2-A10A	17
TCGA-E2-A10B	19
TCGA-E2-A10C	19
TCGA-E2-A10E	19
TCGA-E2-A10F	19
TCGA-E2-A14N	27
TCGA-E2-A14O	25
TCGA-E2-A14P	2
TCGA-E2-A14Q	19
TCGA-E2-A14R	8
TCGA-E2-A14S	19
TCGA-E2-A14T	19
TCGA-E2-A14U	19
TCGA-E2-A14V	2
TCGA-E2-A14W	19
TCGA-E2-A14X	19
TCGA-E2-A14Y	2
TCGA-E2-A14Z	19
TCGA-E2-A150	25
TCGA-E2-A152	2
TCGA-E2-A153	19
TCGA-E2-A154	19
TCGA-E2-A155	19
TCGA-E2-A156	19
TCGA-E2-A158	13
TCGA-E2-A159	20
TCGA-E2-A15A	17
TCGA-E2-A15C	19
TCGA-E2-A15D	19
TCGA-E2-A15E	19
TCGA-E2-A15F	17
TCGA-E2-A15G	19
TCGA-E2-A15H	2
TCGA-E2-A15I	19
TCGA-E2-A15J	19
TCGA-E2-A15K	19
TCGA-E2-A15L	19
TCGA-E2-A15M	19
TCGA-E2-A15O	25
TCGA-E2-A15P	19
TCGA-E2-A15R	17
TCGA-E2-A15S	17
TCGA-E2-A15T	19
TCGA-E2-A1AZ	19
TCGA-E2-A1B0	2
TCGA-E2-A1B1	20
TCGA-E2-A1B4	19
TCGA-E2-A1B5	19
TCGA-E2-A1B6	20
TCGA-E2-A1BC	19
TCGA-E2-A1BD	19
TCGA-E2-A1IE	17
TCGA-E2-A1IF	19
TCGA-E2-A1IG	25
TCGA-E2-A1IH	17
TCGA-E2-A1II	27
TCGA-E2-A1IJ	19
TCGA-E2-A1IK	19
TCGA-E2-A1IL	19
TCGA-E2-A1IN	19
TCGA-E2-A1IO	19
TCGA-E2-A1IU	25
TCGA-E2-A1L6	19
TCGA-E2-A1L7	19
TCGA-E2-A1L8	19
TCGA-E2-A1L9	19
TCGA-E2-A1LA	19
TCGA-E2-A1LB	2
TCGA-E2-A1LE	19
TCGA-E2-A1LG	17
TCGA-E2-A1LH	20
TCGA-E2-A1LI	13
TCGA-E2-A1LK	17
TCGA-E2-A1LL	10
TCGA-E2-A2P5	19
TCGA-E2-A2P6	19
TCGA-E2-A3DX	19
TCGA-E2-A56Z	17
TCGA-E2-A570	19
TCGA-E2-A573	20
TCGA-E2-A574	17
TCGA-E2-A576	17
TCGA-E2-A9RU	17
TCGA-E9-A1N3	14
TCGA-E9-A1N4	19
TCGA-E9-A1N5	19
TCGA-E9-A1N6	2
TCGA-E9-A1N8	13
TCGA-E9-A1N9	25
TCGA-E9-A1NA	19
TCGA-E9-A1ND	27
TCGA-E9-A1NE	19
TCGA-E9-A1NF	19
TCGA-E9-A1NG	19
TCGA-E9-A1NH	19
TCGA-E9-A1NI	19
TCGA-E9-A1QZ	19
TCGA-E9-A1R0	19
TCGA-E9-A1R2	17
TCGA-E9-A1R3	19
TCGA-E9-A1R4	19
TCGA-E9-A1R5	19
TCGA-E9-A1R6	19
TCGA-E9-A1R7	19
TCGA-E9-A1RA	19
TCGA-E9-A1RB	19
TCGA-E9-A1RC	19
TCGA-E9-A1RD	14
TCGA-E9-A1RE	17
TCGA-E9-A1RF	14
TCGA-E9-A1RG	19
TCGA-E9-A1RH	19
TCGA-E9-A1RI	19
TCGA-E9-A226	14
TCGA-E9-A227	19
TCGA-E9-A228	17
TCGA-E9-A229	19
TCGA-E9-A22A	14
TCGA-E9-A22B	14
TCGA-E9-A22D	14
TCGA-E9-A22E	14
TCGA-E9-A22G	14
TCGA-E9-A22H	19
TCGA-E9-A243	20
TCGA-E9-A244	13
TCGA-E9-A245	19
TCGA-E9-A247	25
TCGA-E9-A248	20
TCGA-E9-A249	19
TCGA-E9-A24A	19
TCGA-E9-A295	19
TCGA-E9-A2JS	17
TCGA-E9-A2JT	20
TCGA-E9-A3Q9	19
TCGA-E9-A3QA	20
TCGA-E9-A3X8	19
TCGA-E9-A54X	19
TCGA-E9-A54Y	17
TCGA-E9-A5UO	2
TCGA-E9-A5UP	17
TCGA-E9-A6HE	19
TCGA-EW-A1IW	2
TCGA-EW-A1IX	17
TCGA-EW-A1IY	19
TCGA-EW-A1IZ	19
TCGA-EW-A1J1	19
TCGA-EW-A1J2	19
TCGA-EW-A1J3	2
TCGA-EW-A1J5	19
TCGA-EW-A1J6	19
TCGA-EW-A1OV	19
TCGA-EW-A1OW	19
TCGA-EW-A1OX	19
TCGA-EW-A1OY	13
TCGA-EW-A1OZ	2
TCGA-EW-A1P0	17
TCGA-EW-A1P1	20
TCGA-EW-A1P3	19
TCGA-EW-A1P4	10
TCGA-EW-A1P5	19
TCGA-EW-A1P6	19
TCGA-EW-A1P7	20
TCGA-EW-A1P8	10
TCGA-EW-A1PA	17
TCGA-EW-A1PB	27
TCGA-EW-A1PC	19
TCGA-EW-A1PD	19
TCGA-EW-A1PE	19
TCGA-EW-A1PF	19
TCGA-EW-A1PG	19
TCGA-EW-A1PH	17
TCGA-EW-A2FR	2
TCGA-EW-A2FS	19
TCGA-EW-A2FV	19
TCGA-EW-A2FW	19
TCGA-EW-A3E8	19
TCGA-EW-A3U0	20
TCGA-EW-A423	25
TCGA-EW-A424	19
TCGA-EW-A6S9	2
TCGA-EW-A6SA	17
TCGA-EW-A6SB	27
TCGA-EW-A6SC	19
TCGA-EW-A6SD	2
TCGA-GI-A2C8	19
TCGA-GI-A2C9	20
TCGA-GM-A2D9	19
TCGA-GM-A2DA	19
TCGA-GM-A2DB	14
TCGA-GM-A2DC	19
TCGA-GM-A2DD	14
TCGA-GM-A2DF	14
TCGA-GM-A2DH	19
TCGA-GM-A2DI	19
TCGA-GM-A2DK	19
TCGA-GM-A2DL	19
TCGA-GM-A2DM	19
TCGA-GM-A2DN	19
TCGA-GM-A2DO	17
TCGA-GM-A3NW	17
TCGA-GM-A3NY	19
TCGA-GM-A3XG	20
TCGA-GM-A3XL	13
TCGA-GM-A3XN	19
TCGA-GM-A4E0	19
TCGA-GM-A5PV	19
TCGA-GM-A5PX	19
TCGA-HN-A2NL	10
TCGA-JL-A3YW	20
TCGA-JL-A3YX	19
TCGA-LD-A66U	19
TCGA-LD-A74U	19
TCGA-LD-A7W5	19
TCGA-LD-A7W6	17
TCGA-LD-A9QF	2
TCGA-LL-A440	20
TCGA-LL-A441	20
TCGA-LL-A442	19
TCGA-LL-A50Y	19
TCGA-LL-A5YL	19
TCGA-LL-A5YM	2
TCGA-LL-A5YN	19
TCGA-LL-A5YO	20
TCGA-LL-A5YP	13
TCGA-LL-A6FP	19
TCGA-LL-A6FQ	19
TCGA-LL-A6FR	13
TCGA-LL-A73Y	20
TCGA-LL-A73Z	20
TCGA-LL-A740	14
TCGA-LL-A7SZ	25
TCGA-LL-A7T0	17
TCGA-LL-A8F5	13
TCGA-LL-A9Q3	17
TCGA-LQ-A4E4	19
TCGA-MS-A51U	19
TCGA-OL-A5RU	19
TCGA-OL-A5RV	19
TCGA-OL-A5RW	13
TCGA-OL-A5RX	19
TCGA-OL-A5RY	20
TCGA-OL-A5RZ	2
TCGA-OL-A5S0	13
TCGA-OL-A66H	19
TCGA-OL-A66I	20
TCGA-OL-A66J	17
TCGA-OL-A66K	19
TCGA-OL-A66L	19
TCGA-OL-A66N	19
TCGA-OL-A66O	25
TCGA-OL-A66P	20
TCGA-OL-A6VO	27
TCGA-OL-A6VQ	19
TCGA-OL-A6VR	17
TCGA-OL-A97C	19
TCGA-PL-A8LV	22
TCGA-PL-A8LX	19
TCGA-PL-A8LY	20
TCGA-PL-A8LZ	20
TCGA-S3-A6ZF	17
TCGA-S3-A6ZG	19
TCGA-S3-A6ZH	17
TCGA-S3-AA0Z	19
TCGA-S3-AA10	20
TCGA-S3-AA11	19
TCGA-S3-AA12	17
TCGA-S3-AA14	2
TCGA-S3-AA15	20
TCGA-S3-AA17	19
TCGA-UL-AAZ6	2
TCGA-UU-A93S	2
TCGA-V7-A7HQ	13
TCGA-W8-A86G	19
TCGA-WT-AB41	17
TCGA-WT-AB44	19
TCGA-XX-A899	17
TCGA-XX-A89A	25
TCGA-Z7-A8R5	19
TCGA-Z7-A8R6	25
TCGA-N5-A4RA	22
TCGA-N5-A4RD	22
TCGA-N5-A4RF	8
TCGA-N5-A4RJ	13
TCGA-N5-A4RM	22
TCGA-N5-A4RN	17
TCGA-N5-A4RO	13
TCGA-N5-A4RS	10
TCGA-N5-A4RT	13
TCGA-N5-A4RU	13
TCGA-N5-A4RV	8
TCGA-N5-A59E	22
TCGA-N5-A59F	8
TCGA-N6-A4V9	7
TCGA-N6-A4VC	13
TCGA-N6-A4VD	8
TCGA-N6-A4VE	13
TCGA-N6-A4VF	20
TCGA-N6-A4VG	13
TCGA-N7-A4Y5	22
TCGA-N7-A4Y8	8
TCGA-N7-A59B	8
TCGA-N8-A4PI	8
TCGA-N8-A4PL	22
TCGA-N8-A4PM	8
TCGA-N8-A4PN	13
TCGA-N8-A4PO	13
TCGA-N8-A4PP	13
TCGA-N8-A4PQ	20
TCGA-N8-A56S	8
TCGA-N9-A4PZ	22
TCGA-N9-A4Q1	22
TCGA-N9-A4Q3	13
TCGA-N9-A4Q4	22
TCGA-N9-A4Q7	3
TCGA-N9-A4Q8	13
TCGA-NA-A4QV	13
TCGA-NA-A4QW	10
TCGA-NA-A4QX	13
TCGA-NA-A4QY	13
TCGA-NA-A4R0	20
TCGA-NA-A4R1	8
TCGA-NA-A5I1	22
TCGA-ND-A4W6	13
TCGA-ND-A4WA	13
TCGA-ND-A4WC	8
TCGA-ND-A4WF	13
TCGA-NF-A4WU	8
TCGA-NF-A4WX	22
TCGA-NF-A4X2	3
TCGA-NF-A5CP	13
TCGA-NG-A4VU	17
TCGA-NG-A4VW	8
TCGA-QM-A5NM	8
TCGA-QN-A5NN	17
TCGA-KL-8323	9
TCGA-KL-8324	9
TCGA-KL-8325	9
TCGA-KL-8326	9
TCGA-KL-8327	9
TCGA-KL-8328	9
TCGA-KL-8329	9
TCGA-KL-8330	9
TCGA-KL-8331	9
TCGA-KL-8332	9
TCGA-KL-8333	28
TCGA-KL-8334	9
TCGA-KL-8335	9
TCGA-KL-8336	9
TCGA-KL-8337	9
TCGA-KL-8338	9
TCGA-KL-8339	9
TCGA-KL-8340	9
TCGA-KL-8341	9
TCGA-KL-8342	9
TCGA-KL-8343	9
TCGA-KL-8344	28
TCGA-KL-8345	9
TCGA-KL-8346	9
